0 416.9083557128906 0.0 333.09622975783407, 1 322.2923968710001 -137.00588364544666 284.67448667156066, 2 368.44452364022817 -187.936617404909 -148.1053928455533, 3 279.5083599548892 -188.5950744960445 -524.60071331844, 6 511.5233850663961 137.00490738761277 381.5177142531247, 7 1011.1278362764818 177.12828975825255 117.28537060413316, 8 1412.8815973988835 342.2486371553804 -210.1198181452479, 12 270.18675251888385 -63.586929205590415 561.6343058519145, 13 170.95646560998807 -170.19352627073425 740.3944047602323, 14 220.13108274343875 -276.1172441971383 724.3654776903237, 15 158.88428635593158 -293.4989191558591 798.5757992655441, 17 304.2412588727074 -48.93163420076241 807.8926975183866, 18 639.6212898504655 -13.916607344651347 949.4248884257596, 19 871.0239301311117 -319.59359359968914 1038.8825204688524, 25 94.17918009941923 -270.0655878468436 628.6105498597134, 26 272.5835809229791 -470.15480223093624 519.1706109404428, 27 464.11937391605034 -558.0183067149411 708.4502768023557, 
0 407.24114990234375 0.0 448.12364457975445, 1 303.3200523800204 -140.9209399893542 399.0648188263443, 2 366.26652846888265 -188.149688395338 -60.1929035369958, 3 277.8490769914506 -197.98085183965355 -470.72658699298336, 6 511.1613043967327 140.91994975693626 497.18222962594996, 7 992.273730465404 194.66250551587086 195.93732747270417, 8 1359.0097313782921 357.1381136632041 -154.4562305118004, 12 254.24577422876757 -60.55409500446271 680.2723174673783, 13 160.8992578676404 -168.35351003188492 855.6923705247989, 14 210.65847852467257 -277.1346965610095 834.9554080499956, 15 148.76534651227104 -296.39736702942525 911.8371687529461, 17 301.8162908379929 -43.88743791515965 920.6518637689621, 18 640.6170104799825 6.659556539377959 1045.9467899134452, 19 897.8730458129794 -299.95102456999 1119.727703496566, 25 76.34704956884468 -269.0829207940473 745.8525579061697, 26 249.22217490074084 -449.3315380455187 606.4907519492176, 27 446.7972667481643 -542.7147327236278 771.7614189586131, 
0 399.5979309082031 0.0 487.1589910333024, 1 301.28136784191645 -144.71322079932824 444.3330055911189, 2 359.9252643672096 -193.94920197034094 -14.28121226216632, 3 274.3686403183315 -211.97204522918065 -446.7251272419163, 6 497.9135169557643 144.71222593966584 529.9847590133058, 7 986.3215398782322 203.63242165887917 215.34431854713307, 8 1325.7899816276665 359.23524326892425 -145.7288579507184, 12 250.53756155943597 -54.715275228241886 717.3824134167963, 13 157.49989329582834 -157.9203734525052 895.3858572868247, 14 208.61574552204002 -257.3916612390326 876.8979122894287, 15 146.07042606573657 -281.0214394785072 953.6790101123291, 17 289.831381212458 -29.57227963275784 954.8839488044913, 18 614.8418402838408 32.09005432649106 1058.7141477216696, 19 871.9130654573373 -265.7518647697842 1139.9732906385002, 25 79.74669275956126 -260.94694496831585 786.8178466428257, 26 235.65030225105747 -429.88548492224055 628.3998522309947, 27 457.37229819110735 -504.5916056015615 796.0740839746153, 
0 392.7619934082031 0.0 482.37355182937154, 1 289.4476209083782 -143.61346713886624 439.58033487834507, 2 344.78212843090444 -201.18311144422938 -19.448765295166027, 3 258.6754868653855 -210.74728090835805 -450.29784059166957, 6 496.0753339513053 143.61249590763185 525.1665514965513, 7 982.0917163273282 201.66828808747985 212.1385774277545, 8 1283.7746830230858 367.05435308821336 -151.27663605962323, 12 249.05045978895504 -59.369829841667496 714.0083641342882, 13 160.2655896508602 -168.6637624043466 890.156628772396, 14 213.79824107229885 -271.06476304774344 870.5032575284166, 15 152.64069574247037 -295.7675856618513 947.4207745205084, 17 296.4489246217088 -41.324986152174596 950.5330561180359, 18 637.5802774376568 14.924176136683819 1055.9476825680076, 19 881.2235372125251 -281.4522595233403 1138.7605647843225, 25 78.73587325015637 -269.99352344546696 782.613339754858, 26 238.941207184817 -441.4428878881539 623.0988788061228, 27 459.7593977426586 -516.5347869928913 790.1285638601006, 
0 388.3647766113281 0.0 485.69750744380633, 1 280.4040284693051 -139.39804999214417 442.95008311138804, 2 305.04023444578263 -203.75878128133542 -23.431660312505983, 3 184.91405906807944 -213.43222423849744 -455.8687348079021, 6 496.32445966408676 139.3970512793027 528.4447200793195, 7 959.6106085035345 215.22359702402633 213.76230894485423, 8 1224.3875302359577 393.7879966633391 -154.8475529205142, 12 247.5776541709381 -67.24435580215604 716.8847804909473, 13 161.84601284061748 -185.53855125394568 887.66637547414, 14 215.77077587449253 -290.30455819074984 865.6073747570252, 15 157.8638755564083 -317.45368821869846 942.8292392584198, 17 300.77528235143905 -61.12972127050461 949.2012686094334, 18 648.0989789684296 -4.195899498013993 1059.3640611310407, 19 896.9867697268301 -297.14282341835235 1147.6554146149897, 25 76.77499985343127 -280.9707113107706 780.592251401827, 26 242.270851247117 -444.0249835519841 619.9035800336479, 27 442.6043101678094 -525.6236304169252 785.6769335545306, 
0 385.1282043457031 0.0 496.13619137039234, 1 269.88643255468685 -135.0578186830492 453.5322619634951, 2 267.2214192355986 -203.04593933929044 -17.433301815794152, 3 102.16771570366905 -211.01861131402643 -447.94024554142277, 6 500.36882987215427 135.0567845713027 538.739883172675, 7 942.7403255810934 222.83514890851524 220.98456058287013, 8 1198.4822558173191 411.8115906812649 -150.46051269026452, 12 243.62839659746192 -67.95553275063432 726.7871861025404, 13 158.69394742136313 -193.90997543375198 893.4969598862209, 14 212.73766599820235 -304.7971648144838 870.1487831306264, 15 157.20683457922624 -332.8808829662987 947.566501633432, 17 305.7240360587271 -73.7982838565992 954.6766047781183, 18 660.7064566072875 -26.627423369026424 1060.5318504642273, 19 894.0650481538314 -322.89907353503565 1150.1656092750964, 25 64.38140496460119 -282.66884338524557 785.6311068492554, 26 212.88521862914806 -445.7450967582091 613.4578833726001, 27 425.39336772130446 -537.2982383865065 792.0828715682131, 
0 385.1282043457031 0.0 360.5314611243599, 1 267.0436142585028 -123.96288574091442 317.29268023281554, 2 232.97627332514372 -202.07308109280382 -120.8510219954236, 3 114.06454127916788 -194.2596057908885 -518.1816615068298, 6 503.211697929838 123.96188979725201 403.7700223072003, 7 941.9889172617978 173.52106051516677 124.54527139659933, 8 1197.3726026702468 360.1401078751263 -244.8481264425841, 12 252.6576984235654 -76.98686235138882 591.0258485669639, 13 172.891415221258 -206.71906729299326 756.9061848506925, 14 221.353636776287 -322.09179406894793 733.662448533158, 15 171.77794621560963 -344.4895041387781 810.7271744470876, 17 321.55394151523626 -95.42598841299548 820.4583347229399, 18 669.8179208866961 -64.07698349831138 952.9828088776443, 19 895.3507614046727 -358.1840366797112 1064.5236542474008, 25 74.68601635882862 -287.02198150836523 651.501541288948, 26 222.78950535436925 -449.70100197494486 495.06480630126487, 27 392.83297975623475 -556.0978302965793 685.0826098747497, 
0 385.1282043457031 0.0 318.8654689074574, 1 270.3695212013995 -118.85100765276164 274.16447883492697, 2 239.59409273859612 -200.10590815196258 -161.50052303721577, 3 118.55131022853027 -182.97262685994343 -525.4851840622896, 6 499.88578358131076 118.8500585109685 363.5662099627069, 7 934.8206651475698 177.2663491085715 86.7943741633892, 8 1149.3914134739373 383.12978396375513 -260.1641712690762, 12 254.68503823047396 -82.44671373435098 544.022828587033, 13 171.87588113510063 -215.0855706153642 706.0275570617762, 14 218.6749602834692 -330.5713488845781 680.2757881452094, 15 172.59617449510722 -353.1957790150167 758.1721292517843, 17 317.7015982134644 -108.6593083235969 768.6029852673164, 18 665.2269674924069 -82.73251072126331 888.180251226961, 19 895.7923807752824 -375.7545061430917 1013.2332976230673, 25 76.33537746870292 -290.7039901781366 603.848942992033, 26 224.5333831558284 -450.12744118403754 446.5466209500013, 27 355.26250365541694 -558.6061989670784 635.4295649071596, 
0 385.1282043457031 0.0 346.2236599845211, 1 268.9660430895523 -115.73358196225735 304.6689574877487, 2 243.66729855529502 -186.13716319461804 -126.32271592072885, 3 124.41011796360027 -161.58238256900808 -491.1449043535837, 6 501.2892536786326 115.73270265549425 387.77813592453106, 7 922.0538417667083 176.61175736136948 81.1179950079603, 8 1112.7682242627768 394.46489339918696 -245.92866366821568, 12 259.7796070435465 -70.78626324001907 572.5077988151817, 13 178.32875586475913 -199.96179199575184 738.3537266112102, 14 219.71431923827544 -315.8004576453192 714.9442432884426, 15 174.4905458729302 -335.1102713945882 794.3792660150028, 17 326.19271241381426 -96.21070716901049 793.2575769469771, 18 678.1679559178303 -80.12961916804788 863.7392176742882, 19 902.1792352923702 -372.7982571130034 1006.2512089914252, 25 79.62179275167745 -274.7469382259032 639.9247510637655, 26 212.8343201117795 -431.5505737143891 450.8327942717118, 27 360.02499926447166 -534.8260121293556 645.0916205487634, 
0 397.9487609863281 0.0 389.189139387184, 1 274.2403854925111 -108.29352972858764 349.7716641786146, 2 235.8712397028863 -179.48875089793404 -83.2343154682352, 3 127.69316675668932 -151.88593574742742 -446.9321409036238, 6 521.6559154691231 108.2926502034422 428.60640500798104, 7 915.0301537374976 169.85773986195414 124.26529936766656, 8 1068.5249085891878 396.93596497328394 -202.3544271132556, 12 285.2824761964256 -75.32704868868066 618.5097828867824, 13 210.07471716730078 -214.67261841045791 778.3825731825173, 14 237.81733902738839 -339.0662134759248 750.7449024596854, 15 194.31141815691385 -358.4148462434864 830.7484146252209, 17 366.8549723095192 -122.22771360202472 831.6710690337459, 18 709.555149478867 -132.3580034045293 896.9535807663717, 19 905.1307365926979 -413.789313093331 1005.0039249441281, 25 100.9095549760533 -276.7133251102152 681.7321063357394, 26 208.33845284364284 -430.9544091989679 489.3154597883712, 27 358.6440892555742 -550.2006540310908 672.8469215911946, 
0 412.20697021484375 0.0 383.35285900185136, 1 282.3243522400246 -106.4567514195122 344.0407457817081, 2 267.72800752982243 -187.87792331665764 -82.85867022873634, 3 162.6362416813248 -150.76570180477296 -441.1840771796035, 6 542.0883319207892 106.45592569435945 422.66475253216913, 7 923.7500300666072 158.34157060101717 126.98619918726467, 8 1048.8090784942488 388.66866697298474 -198.07856982456508, 12 311.04868903617853 -82.35824639371435 611.072271631383, 13 241.30382949119036 -226.24426071265327 767.3169921318133, 14 252.73796636310053 -354.2244616687303 737.3162307438256, 15 204.05561707880426 -372.821829654129 817.4853188115819, 17 402.9296791143878 -136.5925919355921 820.5284582508034, 18 745.3888514809464 -146.8161566792341 886.8199427921547, 19 960.8021669132295 -420.4197349249152 993.4195808347752, 25 125.52309208824454 -281.89717356418964 673.8975202942022, 26 205.17071810813246 -424.11777581655053 482.633876374985, 27 349.77500035070705 -555.6310820595534 650.5543690377708, 
0 422.7049255371094 0.0 427.5245414758392, 1 293.5663300739445 -108.3615905483908 389.38357487693304, 2 291.2149374750793 -194.65995302883493 -38.77742929839002, 3 146.79799390871426 -172.15414588309727 -415.07361681465056, 6 551.8423217763936 108.36065016269262 465.66529475855805, 7 907.0414082337163 178.34867145140862 159.0514116137773, 8 997.7742903285434 402.5720554141377 -175.84078817972159, 12 318.2574240721716 -79.13846136953546 659.0072086046147, 13 254.17321707062953 -215.30520232261728 816.8046337135228, 14 255.76842505471686 -337.135748897654 775.5841389821854, 15 206.6835604444976 -358.3821308371206 857.8339547490654, 17 415.5166059956235 -124.92433922893545 861.7504518331046, 18 772.8621454097604 -123.49338041839478 907.757251219646, 19 1035.0657006706904 -398.7639373337633 1013.329908778771, 25 137.80313817182997 -271.6979891725606 733.1927107741725, 26 198.58177995072398 -404.54894321659 525.0062506152941, 27 325.5728566939179 -535.4527848564583 669.2813672723672, 
0 427.2679138183594 0.0 607.552375048942, 1 294.31397397763243 -107.52586518559141 571.9473501842324, 2 293.52863061544326 -168.60012632583027 120.37109253193933, 3 154.26465232777463 -147.34355665457747 -287.663502451162, 6 560.2205138561687 107.52499009436359 643.1571817165699, 7 869.4815350450203 208.68906932043237 274.45134137509535, 8 936.7704862592352 443.1190794519726 -63.83231189928142, 12 304.678150450599 -72.39333414423459 832.2102886513767, 13 224.41980129609206 -212.11503351377206 978.29189112985, 14 224.09457282108414 -335.13968781881294 938.0476014981518, 15 169.1648668889074 -363.2592730939083 1021.8376575475158, 17 393.1618932934971 -117.50759790751428 1024.708085603318, 18 777.9649897563418 -88.48570870726016 1013.073945017552, 19 1083.9479638520877 -353.21835445590983 1082.737377133893, 25 107.10708342688923 -266.99184755268806 888.9822887667026, 26 156.68570284961913 -386.4886049285357 642.2840009442536, 27 343.778525888773 -510.32376802024856 776.6113901601118, 
0 446.98406982421875 0.0 664.8639020550432, 1 306.63323765457585 -108.77793721584514 633.3402037063394, 2 327.8451450817834 -166.1819697162283 168.2804909083161, 3 193.57610036800696 -144.154376723258 -247.56740607174208, 6 587.3335727474541 108.77702897821459 696.3874017492797, 7 856.1347027291398 224.99367639271998 319.203791720366, 8 886.6651494379206 463.65639365655943 -14.835590481890904, 12 333.7340283461398 -75.6147023982238 892.4442623089857, 13 264.44575425543235 -224.83255898051632 1033.9263344782144, 14 251.5239481120395 -353.48130945311425 989.1688241844721, 15 196.29088734921532 -383.89383980195413 1073.5057451465518, 17 441.3085201154187 -133.0528336655073 1075.537134249299, 18 818.1141753936375 -111.50868072552561 1044.6302047927725, 19 1115.9844252265511 -360.17746084107824 1032.9470402478996, 25 135.4481524562903 -276.52340043316576 949.3729218219004, 26 156.1745197947306 -407.66355015319385 689.8143013051348, 27 403.1516018016218 -541.703657837086 807.6537509340084, 
0 461.7591552734375 0.0 661.7081475910884, 1 327.27311166889024 -109.18924777999382 630.4064572378564, 2 375.1474598285159 -156.37154409522515 168.74918074152242, 3 271.2389910013286 -133.94407249211702 -247.56740607174208, 6 596.2439031223003 109.18827669925044 693.0096271537491, 7 830.6995989882603 236.22261872943014 325.77349341650563, 8 809.0658165513482 466.8215162191439 -8.268791242309817, 12 361.2249939632651 -82.86264405840903 890.1932902535658, 13 303.27854365267285 -241.81764423622587 1027.8718949800382, 14 286.2044443168961 -368.9282843136001 980.9438258520739, 15 232.5075880607017 -403.72082572435636 1066.520002511897, 17 474.21380401735206 -150.7451755888712 1067.1311339987847, 18 832.4563891569235 -129.27547570733185 1013.8823311607124, 19 1114.6132180967697 -345.8516027462102 924.80768944004, 25 177.4870728397667 -291.6474497137843 944.5078064018238, 26 194.75299930501444 -413.84144125472665 682.350986604992, 27 457.4893496519083 -533.1560379260683 757.8831646039412, 
0 476.79083251953125 0.0 659.6860294252461, 1 345.2562493601049 -101.51447685160505 631.1126028652809, 2 399.68358168982405 -136.65111452410537 173.89082507021618, 3 351.2829637306684 -111.67072062458607 -247.56740607174208, 6 608.3241763747154 101.51355873741726 688.2592440292688, 7 799.0414302692916 232.0000476489892 330.3233055562456, 8 759.7123099393986 452.9396076280145 3.2271369532963945, 12 390.6397470118807 -77.07703645081968 891.2235046013144, 13 343.20599455556743 -238.14674610014157 1029.2564779414602, 14 310.4454438208903 -364.79515519598493 975.0723464641231, 15 259.55503990362274 -398.85365480998803 1063.500925282914, 17 509.9145059814164 -155.39165304752893 1058.6077996867266, 18 823.2131481801985 -132.28200705494422 943.47908568377, 19 1106.2302596483719 -320.7778054076973 792.1843714136018, 25 217.9219713705366 -279.26534562767483 950.3034681227001, 26 225.5879531912365 -376.14769171346387 683.2606227434879, 27 478.8097752683813 -492.85076696374887 686.2783559505447, 
0 485.3109130859375 0.0 652.1877010903696, 1 357.8396598093858 -92.66502402935252 627.1891599855722, 2 397.1293335743752 -113.5640388468537 167.70244329593913, 3 377.26495183340353 -83.83491837076085 -248.17273749264052, 6 612.7809238636511 92.66414839009795 677.1860416879467, 7 774.4574801569026 236.01204878596067 309.57303375918434, 8 732.558698538634 471.8217882856087 8.403402211934576, 12 393.167392304456 -68.0482762529303 880.1962673658755, 13 341.93818590890066 -226.4280239825062 1017.898925679301, 14 306.47440348268225 -349.84374599869375 968.0206027754836, 15 266.47819690114545 -386.74964010686256 1059.6463777313284, 17 502.49871465844905 -149.88079434977374 1037.2115239088926, 18 795.7821235907788 -117.1693386107861 880.1282981538699, 19 1072.587532954603 -268.8817447398173 672.2546310052578, 25 221.6251929748321 -259.77112698110415 943.7298734795721, 26 204.51615815766047 -328.74783561789064 653.4115546858607, 27 456.68622380411836 -436.83772326959144 582.8054106709477, 
0 496.88720703125 0.0 527.3767021446457, 1 377.2405247265318 -75.43502020240744 506.5544355800764, 2 388.4602322497014 -111.74951285096638 109.88152055345438, 3 383.9184324405684 -58.469199645196824 -274.53956280253044, 6 616.5329686995674 75.43419225188647 548.1987669104248, 7 739.340653078218 179.57222692273294 228.0586651149644, 8 703.4838705072615 413.2946484090338 -27.75239187457953, 12 412.56863351416104 -50.410537454634714 766.3276921888863, 13 366.0553979444269 -188.4757264798938 925.684728126526, 14 316.6593002461929 -304.1885423459976 870.6786759082753, 15 289.996120826721 -329.8982761791113 965.7075247128013, 17 514.7192856035283 -130.23744044627483 934.8108737356855, 18 756.5372673059109 -100.88731514948557 761.5790545699668, 19 1017.6061872920145 -227.13725118994574 497.75876715598486, 25 252.40010978877558 -210.13193114689682 859.2518694899128, 26 238.4743021078006 -275.14440202384975 583.0834086673317, 27 439.44442928625364 -387.25364825281247 431.61564657033216, 
0 507.22509765625 0.0 480.2416314990072, 1 388.900335956602 -61.981843345275486 466.0781569319661, 2 399.77544200563693 -137.1179913970003 83.8998907142061, 3 397.37223073884616 -85.71566836236829 -291.12271918209365, 6 625.5489330692225 61.98107150281212 494.40492315825543, 7 731.6584500671092 146.99441782503226 193.92036976406075, 8 701.1023823209351 363.6916603464806 -58.8632635935287, 12 436.5926921773841 -65.44297792389807 711.411352738433, 13 400.0759068947724 -209.0647477663676 853.1280035854369, 14 342.1974061407974 -318.53423400660523 781.049925710351, 15 325.79617453875005 -348.6876939681247 875.4347057017404, 17 540.4611847489581 -164.6457284400139 847.7242956746287, 18 745.2468840683789 -152.33484819847473 651.8611266347068, 19 957.8230308592344 -258.41424892822226 337.3619882023024, 25 290.98106390065925 -220.17268932155042 803.28192735905, 26 283.7063807879084 -276.76649673972673 540.6215469891598, 27 435.77132079852987 -379.7713776941724 276.53914849101204, 
0 522.267822265625 0.0 470.0815444657669, 1 409.20047735054993 -52.95781568639242 459.3577739851371, 2 413.56475256132364 -138.98793825272293 80.41756419694559, 3 405.83680355474996 -90.6400761806236 -291.12271918209365, 6 635.3342973145028 52.95713483731502 480.8051560959598, 7 729.6877167848638 135.16550343959628 190.30025971143687, 8 707.5448014607367 337.5610820778802 -64.88230275848264, 12 463.7025479679897 -67.76397841411645 698.7341740225177, 13 438.1085942840761 -211.01561400778888 841.499452162457, 14 381.272181504152 -314.8539405756014 768.9688522128027, 15 375.7654928749152 -345.81097147519307 865.6662984281096, 17 569.3116532422763 -179.03313194855525 825.6211013830542, 18 723.6563692613141 -182.34116125595176 595.9736608674507, 19 845.9280428581301 -287.75373997194436 267.1217525281339, 25 330.7739646913434 -212.0669723938522 797.2926675881314, 26 309.6515113421587 -251.99564352742814 534.2321514953139, 27 395.2450979150469 -350.068824424082 253.24965497766163, 
0 543.0367431640625 0.0 461.39842155150063, 1 434.48476579383725 -43.43758932067688 454.23021517958716, 2 394.6433909113388 -124.37894732805144 78.7427975784737, 3 399.41139121423413 -97.44727029655454 -291.12271918209365, 6 651.5878962515818 43.437041202884195 468.5665137773491, 7 748.2991500153369 127.27538853338015 181.8921723477788, 8 758.7674649733045 333.57920673525956 -67.58381585293716, 12 488.0017128711724 -63.63345639737648 688.7740899245479, 13 460.08864008101585 -200.53289594532777 838.5306405698251, 14 400.2282644120018 -299.1794781503015 768.0746190796598, 15 400.4439656925938 -331.2315367338689 867.3928189557404, 17 585.3558246460742 -180.66063301619707 820.6899391327582, 18 697.0379147502747 -190.22255848352313 582.7052949507332, 19 755.105743042629 -292.4731228050542 247.03595703061194, 25 353.41074445214065 -188.93283924598626 796.0225776706669, 26 296.25866043749784 -197.42245465748417 530.041032702803, 27 314.20587709429094 -293.0542890590433 247.62509867406413, 
0 568.7872314453125 0.0 457.5141443725, 1 456.4973556711478 -43.33439239419148 448.3589031886912, 2 401.7208536279891 -133.46186993068227 84.3302858578773, 3 371.08965443862445 -102.15467871597588 -289.92626428987126, 6 681.0762813902013 43.333918297201826 466.66928061284284, 7 794.3131662339766 101.3045697418266 178.75854527467015, 8 817.1995217787379 284.8570554742613 -105.09319386068262, 12 515.9005435374415 -76.935581352539 676.6690832359899, 13 490.46617312428174 -218.910230168625 824.5180039272997, 14 431.5776988937157 -318.3999201665688 756.6956268257308, 15 428.77426522009966 -351.86925744216916 857.9707868004108, 17 610.9081404665529 -198.67821983727924 808.7606319007485, 18 668.7347412559647 -200.33025987932103 561.2131615519544, 19 660.267125317693 -295.439045742389 224.15681197499202, 25 380.6319282194785 -204.44405639083402 781.0622463506828, 26 297.91868984349753 -191.86522644118529 510.974900658946, 27 295.80329680652477 -278.1913148163109 235.83140756658838, 
0 591.517822265625 0.0 494.8542637372117, 1 485.44552835966135 -47.96932212922815 496.20479084248996, 2 441.60916603659365 -123.8025604291761 125.58441706997797, 3 347.1471134133733 -104.37316039808456 -276.6085285082655, 6 697.589193856973 47.96884285708079 493.50370154027814, 7 844.2861516169864 118.9189521925517 163.95401755300054, 8 913.3876358599659 290.7929305529965 -128.40226970650667, 12 546.4185136759243 -80.1399849594059 707.8585547416408, 13 535.3277685113693 -215.68977502003287 865.3986714879212, 14 481.6067692004809 -307.1887676885045 812.5879622438046, 15 481.91287909515046 -341.2218815149342 913.837207482624, 17 643.9625686700882 -191.8181667796233 826.2746604345197, 18 668.7282054653625 -205.60220593222925 549.4273111472927, 19 594.4235579203545 -293.96404598499527 221.9464019423367, 25 429.89385965384554 -209.70101353475366 838.7160687553852, 26 330.85431338583226 -186.8059191500838 587.2275837890096, 27 307.104497375744 -247.25864173029618 267.47521241721654, 
0 619.8778686523438 0.0 463.2154508218237, 1 524.3781479681228 -50.4710388397718 467.3037519355648, 2 459.92056886586107 -101.72566775894241 105.21285544896932, 3 342.7511056471941 -85.89058410245926 -303.13444660453473, 6 715.3768131902964 50.47051056525142 459.1271458627894, 7 884.9138683271531 118.08704798581064 130.68923466156906, 8 972.4525496602085 273.14525613101864 -183.03238299208664, 12 580.4819184381109 -56.31572086128755 689.76873600822, 13 579.6091344541377 -167.43645442692144 875.3514837583989, 14 526.6197817126655 -250.5852293742119 841.5892466835353, 15 532.9152577019103 -278.1913511321947 943.0958538472569, 17 672.0862990320087 -142.2162927365906 824.1209162823513, 18 655.2266951022855 -159.04022829337083 552.1364919686025, 19 556.8889835167546 -237.52637123088448 258.07395173360254, 25 481.6346708404467 -165.67909685134913 853.440122207508, 26 364.85769935347963 -117.07267883586167 615.0666939994269, 27 299.21881584799206 -155.9311973382607 315.5677687442632, 
0 645.7310180664062 0.0 447.310785328594, 1 546.824129913237 -42.09865098709272 452.691877546581, 2 474.71005516204093 -95.25302658362692 102.69391083431572, 3 354.7934619022424 -77.64620057760473 -306.7217037664572, 6 744.6370512209596 42.09823153769802 441.9297164842523, 7 928.99383764072 87.8472863993296 121.49314801400203, 8 1049.383006823623 211.42994359073052 -219.55567876835943, 12 617.1694076235108 -54.66189835429854 672.8889131386486, 13 617.3721144714385 -166.1392779627535 862.9279473256006, 14 561.94732141383 -250.1165343301916 830.9215694773252, 15 573.8578459083956 -276.63848596344855 930.7784455159497, 17 711.3916020550337 -149.81032884947672 809.8952709938717, 18 674.0960534878093 -185.86171249857227 556.9219462455717, 19 538.1757962031226 -250.50741353549296 309.438436257202, 25 516.1934810090493 -155.64322051349944 843.7641369692228, 26 388.2126281128327 -90.09007865672632 639.4374118129356, 27 258.8321089255246 -116.11085229981529 360.5776114421739, 
0 666.8601684570312 0.0 449.49583770833453, 1 561.4373845967441 -22.266791465777604 460.1326550921093, 2 448.5860977635524 -66.41251144390547 119.14265209237107, 3 394.2786840541673 -36.56540781736368 -296.77283946652926, 6 772.2820139131111 22.266514636460162 438.85908447771203, 7 950.2406061883485 40.76774579568572 119.88294675125263, 8 1127.4946961675232 141.45023653331876 -235.47882591758867, 12 646.4343865557319 -51.57354894104577 673.5045052684992, 13 644.4549848738926 -163.92441540876317 861.3086922742306, 14 582.5630284807806 -251.59258317448544 825.4613816108434, 15 603.3428455707094 -276.7807979811399 925.3828199754922, 17 742.1286397014896 -167.0163315787098 803.0651047725434, 18 679.4080379352694 -231.39725407839342 552.5341283044045, 19 503.36749445379064 -288.14163796958894 353.8053133166393, 25 538.6860878116942 -135.52310793791304 847.814525297798, 26 397.6824741903131 -59.59180296372577 653.8817010049487, 27 230.16409194287735 -108.52373679841348 388.0009828429054, 
0 696.6663208007812 0.0 440.61486690981053, 1 595.0384424445745 -10.85096134673519 456.2207458787369, 2 492.4400406783619 -44.21755852745633 126.60886616717158, 3 503.39499103525384 6.123373212232281 -290.3021918530784, 6 798.2932956225583 10.85083791541324 425.0091051581892, 7 974.8901119809149 -6.14782693384231 100.6702222705166, 8 1183.5585193406305 66.44578519410496 -263.3230068425321, 12 712.1913699883554 -50.77194311460735 665.473589593451, 13 730.8129004522721 -164.18099199098037 858.0073884806892, 14 659.0015986177327 -247.69846320930696 824.0237395521011, 15 685.3156331997901 -269.4656037326462 925.382819975492, 17 823.9030328263896 -175.61227433440658 794.8771991572552, 18 738.030584160301 -254.67820672343964 554.041561927699, 19 537.955386999839 -304.1175963966722 416.4214921211842, 25 622.9385419836478 -125.12881563207142 849.45982712238, 26 453.4358576753714 -35.12177385068016 676.5835735101462, 27 243.8278296639886 -81.24534919836394 445.858932375652, 
0 715.6668090820312 0.0 439.0326206951874, 1 620.6981295323237 -14.720340751955842 455.2772557181177, 2 559.0344716920463 -53.813369886838174 123.76127910710284, 3 502.0839984922344 -6.711065527982214 -287.23121867746596, 6 810.6346429230931 14.720173376151386 422.78810436416535, 7 975.3188011778743 -12.780178670977094 91.41533497278357, 8 1186.0258023622018 34.42800963102982 -286.9932806787403, 12 746.144915691398 -62.83249652458304 659.1484538586408, 13 783.7570438660093 -177.00152484375894 849.3254645599247, 14 714.8194172640563 -255.01783144438537 814.655091451102, 15 746.778420699196 -279.99005201021316 915.3394392381874, 17 870.8922283094203 -185.6933650397723 784.1378245076864, 18 781.6644833906563 -276.67027816090115 559.2571148911379, 19 538.3784447316447 -325.7466551940484 460.55535491625557, 25 674.7174480767662 -142.86961858616945 847.6095818118699, 26 472.88264335856866 -68.8841071658583 696.9467206145184, 27 270.435878753381 -114.02531640029177 494.4886905698174, 
0 735.7022705078125 0.0 438.16694431382905, 1 636.1441102233291 3.2690089773622186 458.5739196619418, 2 539.918826253112 -39.15224377648289 122.14124983060731, 3 484.00845782741874 5.32180641341148 -291.1009283280297, 6 835.2595126788016 -3.269031417845984 417.76012098545425, 7 960.3874049061411 -27.704601759838624 80.9418528234765, 8 1169.7406175115218 30.31110010020896 -295.9912713897462, 12 772.9416943274119 -60.33188900940637 658.7348021452593, 13 807.303957592906 -177.42980090627262 849.831794619215, 14 725.8801969652721 -259.5167366201621 814.9813579041576, 15 762.409615281025 -281.88363736172437 915.3394392381875, 17 899.5068365832069 -204.5233052267242 781.2013139140435, 18 799.1401889837625 -331.22836199577256 564.4502758213189, 19 525.8561160246843 -371.04705160859265 581.8652469276365, 25 693.7055833935171 -124.05231543082859 854.1293432101862, 26 462.3127203991292 -41.441743616855284 716.7422143925575, 27 241.29534480471955 -118.88802256386428 556.9011229288768, 
